price,bedrooms,size,location,property_type,date_sold
32000000,4,73,Nyali,Apartment,04/01/2025
13500000,4,173,Syokimau,Apartment,28/03/2025
7000000,2,70,Kileleshwa,Apartment,16/02/2022
7000000,2,70,Kileleshwa,Apartment,24/12/2023
20100000,4,200,Lavington,Apartment,24/05/2024
15000000,4,150,Westlands,Apartment,19/10/2022
21000000,4,210,Westlands,Apartment,23/12/2023
13000000,4,130,Lavington,Apartment,11/06/2023
17000000,4,170,Lavington,Apartment,06/10/2025
20100000,4,200,Lavington,Apartment,13/04/2023
13000000,4,130,Lavington,Apartment,21/10/2024
12500000,2,90,Westlands,Apartment,03/09/2023
32500000,3,205,Kilimani,Apartment,28/02/2025
7000000,2,70,Lavington,Apartment,07/09/2022
7000000,2,70,Lavington,Apartment,12/01/2023
20100000,4,200,Kileleshwa,Apartment,08/10/2022
12500000,2,90,Westlands,Apartment,14/01/2022
32500000,3,205,Kilimani,Apartment,27/11/2024
7000000,2,70,Lavington,Apartment,16/12/2022
7000000,2,70,Lavington,Apartment,19/06/2024
20100000,4,200,Kileleshwa,Apartment,31/10/2022
7000000,1,71,Westlands,Apartment,08/08/2025
8750000,3,1600,Nyali,Apartment,07/11/2025
14000000,2,94,Westlands,Apartment,17/08/2023
15620000,3,142,Westlands,Apartment,27/11/2022
35000000,4,320,Westlands,Apartment,03/04/2023
117000000,4,300,Runda,House,30/10/2024
19000000,3,150,Lavington,Apartment,15/10/2021
9700000,3,145,Syokimau,Apartment,27/06/2024
400000000,4,455,Muthaiga,House,06/09/2022
20000000,2,99,Kilimani,Apartment,13/05/2023
41000000,5,367,Kileleshwa,Apartment,07/10/2023
41000000,5,367,Kileleshwa,Apartment,06/08/2021
9920000,1,81,Westlands,Apartment,08/02/2022
6830000,1,56,Westlands,Apartment,06/05/2021
62500000,5,445,Kilimani,Apartment,11/01/2025
62500000,5,445,Kilimani,Apartment,02/01/2024
62500000,5,445,Kilimani,Apartment,16/11/2024
18900000,3,173,Kilimani,Apartment,10/10/2024
7500000,2,75,Kilimani,Apartment,15/01/2021
11000000,3,110,Kilimani,Apartment,17/01/2022
11000000,3,110,Kilimani,Apartment,08/06/2024
20100000,4,200,Kilimani,Apartment,30/05/2021
7500000,2,75,Kilimani,Apartment,26/10/2021
12500000,2,114,Riverside,Apartment,22/02/2023
12500000,2,114,Riverside,Apartment,29/11/2023
4000000,1,40,Kilimani,Apartment,29/07/2024
10300000,3,141,Syokimau,Apartment,20/12/2022
8000000,3,80,Syokimau,Apartment,30/01/2024
11000000,3,110,Kilimani,Apartment,07/08/2024
14500000,2,124,Lavington,Apartment,12/06/2025
11000000,3,110,Kileleshwa,Apartment,20/09/2023
11000000,3,110,Kileleshwa,Apartment,07/05/2022
19300000,4,170,Westlands,Apartment,26/06/2023
20000000,1,110,Riverside,Apartment,21/12/2023
19300000,4,170,Westlands,Apartment,16/12/2023
7600000,1,64,Lavington,Apartment,29/07/2025
22000000,4,557,Ongata Rongai,House,28/12/2022
28390000,3,203,Westlands,Apartment,07/10/2025
4000000,1,40,Kileleshwa,Apartment,14/05/2023
11000000,3,110,Lavington,Apartment,08/11/2025
11000000,3,110,Lavington,Apartment,21/10/2025
20100000,4,200,Kilimani,Apartment,25/06/2023
11000000,3,110,Lavington,Apartment,04/07/2025
20100000,4,200,Kilimani,Apartment,11/12/2021
7000000,2,70,Kilimani,Apartment,09/04/2025
13000000,4,130,Kilimani,Apartment,09/06/2023
17000000,4,170,Kilimani,Apartment,05/04/2024
20100000,4,200,Kilimani,Apartment,25/12/2021
13000000,2,96,Kilimani,Apartment,22/11/2025
13000000,3,130,Kileleshwa,Apartment,23/01/2022
4000000,1,40,Kileleshwa,Apartment,26/03/2022
11000000,3,110,Kileleshwa,Apartment,23/09/2022
20100000,4,200,Kilimani,Apartment,13/01/2025
11900000,2,107,Westlands,Apartment,26/04/2022
9300000,1,78,Westlands,Apartment,27/01/2023
193000000,5,450,Karen,House,04/04/2024
15340000,2,118,Westlands,Apartment,25/02/2024
17340000,2,118,Westlands,Apartment,06/06/2022
49000000,3,418,Westlands,House,04/06/2025
4000000,2,77,Kitengela,Apartment,19/05/2025
4000000,1,40,Kilimani,Apartment,03/10/2025
8700000,1,68,Westlands,Apartment,28/09/2024
6800000,2,68,Lavington,Apartment,09/02/2025
48000000,5,369,Kilimani,Apartment,21/11/2025
5300000,1,34,Kilimani,Apartment,03/04/2021
73400000,5,4800,Westlands,Apartment,01/07/2025
4000000,1,40,Lavington,Apartment,15/12/2023
3500000,1,39,Shanzu,Apartment,06/05/2024
48000000,5,369,Kilimani,Apartment,19/11/2025
48000000,5,369,Kilimani,Apartment,25/09/2025
48000000,5,359,Kilimani,Apartment,13/05/2021
48000000,5,359,Kilimani,Apartment,27/09/2022
48000000,5,359,Kilimani,Apartment,23/12/2023
20500000,5,359,Kilimani,Apartment,01/08/2023
48000000,5,359,Kilimani,Apartment,14/09/2024
20500000,5,359,Kilimani,Apartment,08/11/2025
48000000,5,359,Kilimani,Apartment,02/05/2021
17030000,2,131,Westlands,Apartment,21/08/2025
48000000,5,359,Kilimani,Apartment,28/01/2022
48000000,5,359,Kilimani,Apartment,18/09/2021
9000000,1,58,Westlands,Apartment,17/06/2024
11700000,2,120,Westlands,Apartment,23/10/2025
11000000,3,110,Lavington,Apartment,27/04/2021
6500000,1,43,Westlands,Apartment,09/02/2024
24000000,5,200002,Kikuyu,House,18/11/2024
17030000,2,131,Westlands,Apartment,19/05/2023
19030000,2,131,Westlands,Apartment,23/06/2025
7000000,2,70,Kileleshwa,Apartment,08/04/2022
1900000,1,42,Westlands,Apartment,01/07/2021
6800000,2,68,Kilimani,Apartment,16/11/2022
20100000,4,200,Kilimani,Apartment,16/08/2025
20100000,4,200,Kileleshwa,Apartment,20/08/2022
17000000,4,170,Kileleshwa,Apartment,30/03/2022
20100000,4,200,Kileleshwa,Apartment,08/09/2021
9700000,2,100,Kilimani,Apartment,11/12/2021
12000000,2,100,Kilimani,Apartment,24/08/2022
12000000,2,100,Kilimani,Apartment,24/03/2024
20100000,4,200,Kileleshwa,Apartment,02/12/2024
8200000,1,80,Westlands,Apartment,17/08/2023
12000000,2,87,Westlands,Apartment,03/02/2024
16500000,3,160,Kilimani,Apartment,20/07/2023
36300000,4,275,Westlands,Apartment,02/09/2021
45000000,5,365,Westlands,Apartment,28/03/2024
51000000,5,387,Westlands,Apartment,19/04/2024
14700000,2,117,Kilimani,Apartment,26/04/2022
14700000,2,117,Kilimani,Apartment,14/04/2025
11000000,2,108,Kilimani,Apartment,12/10/2021
10800000,2,100,Kilimani,Apartment,08/11/2023
10800000,2,100,Kilimani,Apartment,04/10/2021
8200000,1,75,Kilimani,Apartment,08/10/2024
41000000,5,367,Kileleshwa,Apartment,06/08/2022
9000000,2,83,Westlands,Apartment,10/12/2021
72000000,5,2,Lavington,House,16/01/2024
9000000,2,97,Kileleshwa,Apartment,21/03/2023
8300000,2,90,Kileleshwa,Apartment,28/01/2024
8700000,1,58,Westlands,Apartment,17/07/2021
6440000,1,52,Westlands,Apartment,10/10/2022
50000000,3,180,Karen,House,27/06/2024
18330000,2,141,Westlands,Apartment,10/08/2021
5200000,1,50,Kilimani,Apartment,14/12/2024
5200000,1,50,Kilimani,Apartment,20/12/2022
5200000,1,50,Kilimani,Apartment,24/07/2022
5200000,1,50,Kilimani,Apartment,09/04/2023
5200000,1,50,Kilimani,Apartment,04/12/2025
5200000,1,50,Kilimani,Apartment,22/08/2023
5200000,1,50,Kilimani,Apartment,20/01/2023
